"File","Line","Text"
"lib\generated\app_localizations_ar.dart","489","'堛堧??堹 塈?堶婺堭'"
"lib\generated\app_localizations_ar.dart","492","'?塈 堛?堿堹 ?媢???塈堛 ??媯?堜 ??堸? 塈?奡堮媯?堜 堶塈??塈?...'"
"lib\generated\app_localizations_ar.dart","495","'堥堭?堹 堮塈媯'"
"lib\generated\app_localizations_ar.dart","498","'堛媢堸堭 塈?媢堳?堭 媢?? ?媢???塈堛 塈??堻堛堮堹?'"
"lib\generated\app_localizations_ar.dart","501","'?奡? 塈?堛堶???? ?堭堿? 塈??堶塈??堜 ?塈堶?塈?'"
"lib\generated\app_localizations_ar.dart","504","'媯?堹?? 塈?堥堭?堹 ?塈堭媞 堶塈??塈?~'"
"lib\generated\app_localizations_ar.dart","507","'堨奡媢塈堭 塈??婺塈?'"
"lib\generated\app_localizations_ar.dart","510","'堻堿?塈堛 塈?堛?塈媢?'"
"lib\generated\app_localizations_ar.dart","513","'塈??堶堛?? 塈???媔?'"
"lib\generated\app_localizations_ar.dart","516","'??媔?塈堛?'"
"lib\generated\app_localizations_ar.dart","519","'?堭堿? 堛堻堿?? 塈?堹堮?? ?媢堭媔 塈?堻堿?塈堛'"
"lib\generated\app_localizations_ar.dart","522","'?? 堛媢堿堥 堥堧? ??奡?堭塈堛 堥媢堹!'"
"lib\generated\app_localizations_ar.dart","525","'塈??堿?堹 塈???媔? ?塈堭媞? 塈堸?堥 ?塈堻堛?奡? 塈??塈媢堜!'"
"lib\generated\app_localizations_ar.dart","528","'堻塈??堭塈 ?堭堹?'"
"lib\generated\app_localizations_ar.dart","531","'堧堬堭? 塈??堶?媟'"
"lib\generated\app_localizations_ar.dart","534","'堥堭堛?塈?? 塈?媞堭?堥'"
"lib\generated\app_localizations_ar.dart","537","'媞塈堥堜 塈??媢?塈媢'"
"lib\generated\app_localizations_ar.dart","540","'??媟 ??堛媯? 塈????'"
"lib\generated\app_localizations_ar.dart","543","'堛媞??堭 塈?堧堿?塈堙'"
"lib\generated\app_localizations_ar.dart","546","'??? ?堮媯媯'"
"lib\generated\app_localizations_ar.dart","549","'媯?? ??? 塈?堧堿?塈堙 塈?堮塈媯 堥?'"
"lib\generated\app_localizations_ar.dart","552","'堨?媞塈堙'"
"lib\generated\app_localizations_ar.dart","555","'堛堧??堹'"
"lib\generated\app_localizations_en.dart","306","'Are you sure you want to log out? (織;?;`)'"
"lib\generated\app_localizations_en.dart","316","'ll be waiting for your return ??織?` )'"
"lib\generated\app_localizations_en.dart","323","'Are you sure you want to delete this account? 鉈毯?'"
"lib\generated\app_localizations_es.dart","12","'Configuraci籀n'"
"lib\generated\app_localizations_es.dart","27","'Todav穩a no tienes ning繳n amigo.'"
"lib\generated\app_localizations_es.dart","53","'Joven Se簽or Rico'"
"lib\generated\app_localizations_es.dart","71","'T穩o'"
"lib\generated\app_localizations_es.dart","74","'T穩a'"
"lib\generated\app_localizations_es.dart","115","'Descripci籀n del personaje:'"
"lib\generated\app_localizations_es.dart","121","'Profesi籀n:*'"
"lib\generated\app_localizations_es.dart","124","'Cumplea簽os:(MMDD)'"
"lib\generated\app_localizations_es.dart","127","'G矇nero *'"
"lib\generated\app_localizations_es.dart","145","'Descripci籀n de la apariencia:'"
"lib\generated\app_localizations_es.dart","159","'Cosas que le gustan:(ejemplo: pastel de fresa, gatos, d穩as lluviosos)'"
"lib\generated\app_localizations_es.dart","163","'Cosas que le disgustan:(ejemplo: mel籀n amargo, lugares ruidosos)'"
"lib\generated\app_localizations_es.dart","167","'Peque簽os secretos desconocidos: (ejemplo: en realidad est獺 perdido en el camino)'"
"lib\generated\app_localizations_es.dart","174","'Tono y estilo de habla: (ejemplo: distante con extra簽os)'"
"lib\generated\app_localizations_es.dart","178","'Ejemplo de di獺logo: (Jugador: Eres muy amable! Personaje: ...Oh.)'"
"lib\generated\app_localizations_es.dart","185","'Escriba la historia de fondo del personaje (m獺ximo 2500 caracteres)'"
"lib\generated\app_localizations_es.dart","192","'Escriba la trama del personaje (m獺ximo 2500 caracteres)'"
"lib\generated\app_localizations_es.dart","196","'Resumen de la historia (m獺ximo 50 caracteres, se mostrar獺 en la tarjeta de encuentro)'"
"lib\generated\app_localizations_es.dart","199","'Informaci籀n adicional del personaje:'"
"lib\generated\app_localizations_es.dart","206","'Hacer p繳blico para que otros jugadores puedan jugar con 矇l?'"
"lib\generated\app_localizations_es.dart","209","'S穩'"
"lib\generated\app_localizations_es.dart","225","'Va a salir de la pantalla de creaci籀n de personaje'"
"lib\generated\app_localizations_es.dart","228","'聶Necesita guardar como borrador?'"
"lib\generated\app_localizations_es.dart","231","'S穩'"
"lib\generated\app_localizations_es.dart","241","'癒Por favor, escriba el nombre del personaje y suba al menos un avatar!'"
"lib\generated\app_localizations_es.dart","247","'Subiendo im獺genes...'"
"lib\generated\app_localizations_es.dart","250","'Solo se puede subir un m獺ximo de 10 im獺genes.'"
"lib\generated\app_localizations_es.dart","253","'Procesando im獺genes...'"
"lib\generated\app_localizations_es.dart","260","'癒Personaje \""$charName\"" creado!'"
"lib\generated\app_localizations_es.dart","265","'Error al crear el personaje: el tiempo de carga de la imagen ha expirado, por favor, compruebe su conexi籀n a internet.'"
"lib\generated\app_localizations_es.dart","276","'Gesti籀n de cuenta y contenido'"
"lib\generated\app_localizations_es.dart","282","'Gesti籀n de la cuenta'"
"lib\generated\app_localizations_es.dart","298","'Gesti籀n de personajes'"
"lib\generated\app_localizations_es.dart","304","'Pol穩tica de privacidad'"
"lib\generated\app_localizations_es.dart","307","'T矇rminos de servicio'"
"lib\generated\app_localizations_es.dart","310","'Cerrar sesi籀n'"
"lib\generated\app_localizations_es.dart","313","'聶Quiere cerrar sesi籀n?(織;?;`)'"
"lib\generated\app_localizations_es.dart","316","'Me equivoqu矇'"
"lib\generated\app_localizations_es.dart","322","'癒Ok! Te esperar矇 de vuelta??織?` )'"
"lib\generated\app_localizations_es.dart","329","'聶Est獺 seguro de que desea eliminar esta cuenta?鉈毯?'"
"lib\generated\app_localizations_es.dart","333","'Esta acci籀n no se puede deshacer, 癒todos los datos se eliminar獺n de forma permanente!'"
"lib\generated\app_localizations_es.dart","343","'La cuenta ha sido eliminada con 矇xito.'"
"lib\generated\app_localizations_es.dart","347","'Los personajes y escenas del juego son ficticios, 癒por favor no los aplique a la realidad! Si hay alguna similitud, es pura coincidencia.'"
"lib\generated\app_localizations_es.dart","351","'Versi籀n de la aplicaci籀n: $version'"
"lib\generated\app_localizations_es.dart","359","'癒Por favor, edite su perfil para completar su informaci籀n primero!'"
"lib\generated\app_localizations_es.dart","365","'M獺s tarde'"
"lib\generated\app_localizations_es.dart","389","'Relaci籀n inicial'"
"lib\generated\app_localizations_es.dart","395","'Compa簽eros de clase mayor/menor'"
"lib\generated\app_localizations_es.dart","398","'Pareja de ri簽as'"
"lib\generated\app_localizations_es.dart","416","'Compa簽ero de Vida'"
"lib\generated\app_localizations_es.dart","423","'癒Ha llegado una nueva Carta del Tiempo! 癒Ve a revisar el Pergamino ahora!'"
"lib\generated\app_localizations_es.dart","426","'Respuesta de Atenci籀n al Cliente'"
"lib\generated\app_localizations_es.dart","435","'Sin t穩tulo'"
"lib\generated\app_localizations_es.dart","442","'Pol穩tica de Privacidad de Lianlian Shiguang'"
"lib\generated\app_localizations_es.dart","445","'?ltima actualizaci籀n: 10 de abril de 2026'"
"lib\generated\app_localizations_es.dart","449","'Pol穩tica de Privacidad de \""Lianlian Shiguang\""\n?ltima actualizaci籀n: 10 de abril de 2026\n\nBienvenido a \""Lianlian Shiguang\"" (en adelante, \""el Servicio\""). Valoramos profundamente su privacidad. Esta pol穩tica explica c籀mo recopilamos, usamos y protegemos su informaci籀n personal.\n\n1. Informaci籀n de la cuenta:\nInicio de sesi籀n de terceros: Al iniciar sesi籀n a trav矇s de Google, Facebook o Apple, recopilamos su Firebase UID, correo electr籀nico y apodo p繳blico.\nRegistro por correo electr籀nico: Recopilamos su direcci籀n de correo electr籀nico. Su contrase簽a se gestiona mediante el cifrado de Firebase; el equipo de desarrollo no puede acceder a su contrase簽a original.\n\nDatos de interacci籀n: Para que los personajes de IA tengan memoria continua, almacenamos sus registros de conversaci籀n y el contenido que escribe para los personajes.\n\nInformaci籀n del dispositivo: Incluye el modelo del dispositivo, versi籀n del SO e identificador 繳nico para la optimizaci籀n del sistema.\n\n2. Uso de la informaci籀n:\nMejora de la IA: Optimizamos la calidad de las respuestas y la coherencia de la personalidad.\nOperaciones del servicio: Procesamiento de recargas de puntos y verificaci籀n de identidad.\nSeguridad: Monitoreo de comportamientos maliciosos.\n\n3. Cooperaci籀n t矇cnica:\nEl servicio utiliza Google Cloud / Firebase para almacenamiento y OpenRouter / xAI / Meta para l籀gica de IA.\nNota: No vendemos sus registros de conversaci籀n a anunciantes.\n\n4. Almacenamiento y eliminaci籀n:\nSus datos se almacenan de forma segura en la nube. Puede solicitar la eliminaci籀n permanente de su cuenta en cualquier momento.'"
"lib\generated\app_localizations_es.dart","452","'T矇rminos de Servicio de Lianlian Shiguang'"
"lib\generated\app_localizations_es.dart","455","'?ltima actualizaci籀n: 10 de abril de 2026'"
"lib\generated\app_localizations_es.dart","459","'T矇rminos de Servicio de \""Lianlian Shiguang\""\n?ltima actualizaci籀n: 10 de abril de 2026\n\nLea atentamente estos t矇rminos antes de usar el Servicio. El uso del mismo implica su aceptaci籀n:\n\n1. Naturaleza del servicio:\nInteracci籀n no humana: Todas las respuestas son generadas por IA y no representan la opini籀n de los creadores.\nRiesgos narrativos: La IA puede generar contenido ficticio o inexacto.\n\n2. Puntos virtuales:\nNaturaleza: Los puntos son bienes virtuales y no son reembolsables una vez consumidos.\nCostos: Los est獺ndares de consumo var穩an seg繳n los costos operativos de la IA.\n\n3. Conducta del usuario:\nProhibiciones: No generar contenido violento o ilegal. No realizar ingenier穩a inversa al sistema.\n\n4. Propiedad intelectual:\nContenido original: Los nombres de personajes (como Cheng An), tramas y l籀gica pertenecen al equipo de desarrollo.\nIA y Terceros: Las im獺genes de IA tienen licencia comercial. Los iconos pertenecen a sus respectivos proveedores (Google, Apple).\n\n5. Terminaci籀n:\nEl incumplimiento de estas normas puede resultar en la suspensi籀n de la cuenta sin previo aviso.'"
"lib\generated\app_localizations_es.dart","462","'Por favor, inicia sesi籀n primero'"
"lib\generated\app_localizations_es.dart","465","'Gesti籀n de personajes en la nube'"
"lib\generated\app_localizations_es.dart","468","'Error de conexi籀n'"
"lib\generated\app_localizations_es.dart","471","'癒A繳n no has conocido a ning繳n personaje!'"
"lib\generated\app_localizations_es.dart","486","'聶Confirmar bloqueo?'"
"lib\generated\app_localizations_es.dart","490","'Tras el bloqueo, no recibir獺s mensajes de $charName por ahora.'"
"lib\generated\app_localizations_es.dart","501","'Sin informaci籀n detallada de este personaje a繳n...'"
"lib\generated\app_localizations_es.dart","504","'Buz籀n privado'"
"lib\generated\app_localizations_es.dart","507","'Informaci籀n de usuario no encontrada'"
"lib\generated\app_localizations_es.dart","510","'Error al cargar, int矇ntalo de nuevo'"
"lib\generated\app_localizations_es.dart","513","'El buz籀n est獺 vac穩o~'"
"lib\generated\app_localizations_es.dart","516","'Notificaci籀n del sistema'"
"lib\generated\app_localizations_es.dart","519","'Historial de interacci籀n'"
"lib\generated\app_localizations_es.dart","528","'Inicia sesi籀n para ver el historial'"
"lib\generated\app_localizations_es.dart","531","'癒A繳n no te ha gustado ninguna publicaci籀n!'"
"lib\generated\app_localizations_es.dart","535","'Tu carpeta de favoritos est獺 vac穩a, 癒ve al vest穩bulo!'"
"lib\generated\app_localizations_es.dart","541","'Azul Oc矇ano'"
"lib\generated\app_localizations_fr.dart","12","'Param癡tres'"
"lib\generated\app_localizations_fr.dart","15","'Changer la couleur du th癡me'"
"lib\generated\app_localizations_fr.dart","65","'Parano簿aque'"
"lib\generated\app_localizations_fr.dart","77","'S?ur a簾n矇e'"
"lib\generated\app_localizations_fr.dart","80","'Fr癡re cadet'"
"lib\generated\app_localizations_fr.dart","95","'Diff矇rence d\'"
"lib\generated\app_localizations_fr.dart","102","'Les donn矇es de l\'"
"lib\generated\app_localizations_fr.dart","105","'Cr矇er un personnage'"
"lib\generated\app_localizations_fr.dart","109","'Album du personnage (la premi癡re image est l\'"
"lib\generated\app_localizations_fr.dart","130","'Non s矇lectionn矇'"
"lib\generated\app_localizations_fr.dart","148","'Tags de personnalit矇'"
"lib\generated\app_localizations_fr.dart","151","'Autres tags de personnalit矇...'"
"lib\generated\app_localizations_fr.dart","158","'Ce qui est aim矇:(par exemple : g璽teau aux fraises, chats, jours de pluie)'"
"lib\generated\app_localizations_fr.dart","162","'Ce qui est d矇test矇:(par exemple : la courge am癡re, les endroits bruyants)'"
"lib\generated\app_localizations_fr.dart","169","'Mani癡res et gestes'"
"lib\generated\app_localizations_fr.dart","173","'Ton et style de parole: (par exemple : froid avec les 矇trangers)'"
"lib\generated\app_localizations_fr.dart","187","'D矇but de l\'"
"lib\generated\app_localizations_fr.dart","195","'R矇sum矇 de l\'"
"lib\generated\app_localizations_fr.dart","199","'Informations suppl矇mentaires sur le personnage:'"
"lib\generated\app_localizations_fr.dart","202","'Entrez le contenu suppl矇mentaire...'"
"lib\generated\app_localizations_fr.dart","215","'Cr矇er'"
"lib\generated\app_localizations_fr.dart","225","'矇cran de cr矇ation de personnage'"
"lib\generated\app_localizations_fr.dart","237","'Modifier le contenu suppl矇mentaire'"
"lib\generated\app_localizations_fr.dart","241","'Veuillez remplir le nom du personnage et t矇l矇charger au moins un avatar !'"
"lib\generated\app_localizations_fr.dart","247","'T矇l矇chargement des images...'"
"lib\generated\app_localizations_fr.dart","251","'Vous pouvez t矇l矇charger un maximum de 10 images.'"
"lib\generated\app_localizations_fr.dart","257","'Sauvegarde des donn矇es du personnage...'"
"lib\generated\app_localizations_fr.dart","261","'Personnage \""$charName\"" cr矇矇 !'"
"lib\generated\app_localizations_fr.dart","266","'?chec de la cr矇ation du personnage : le t矇l矇chargement de l\'"
"lib\generated\app_localizations_fr.dart","270","'?chec de la cr矇ation du personnage : $error'"
"lib\generated\app_localizations_fr.dart","296","'ID utilisateur a 矇t矇 copi矇 dans le presse-papiers'"
"lib\generated\app_localizations_fr.dart","302","'Afficher les personnages bloqu矇s'"
"lib\generated\app_localizations_fr.dart","305","'Politique de confidentialit矇'"
"lib\generated\app_localizations_fr.dart","311","'D矇connexion'"
"lib\generated\app_localizations_fr.dart","314","'Voulez-vous vous d矇connecter ?(織;?;`)'"
"lib\generated\app_localizations_fr.dart","324","'accord ! Je vous attends de retour??織?` )'"
"lib\generated\app_localizations_fr.dart","331","'?tes-vous s羶r de vouloir supprimer ce compte ?鉈毯?'"
"lib\generated\app_localizations_fr.dart","335","'Cette action est irr矇versible, toutes les donn矇es seront d矇finitivement supprim矇es !'"
"lib\generated\app_localizations_fr.dart","346","'Le compte a 矇t矇 supprim矇 avec succ癡s.'"
"lib\generated\app_localizations_fr.dart","350","'Les personnages et les sc癡nes du jeu sont fictifs, ne les appliquez pas ? la r矇alit矇 ! S\'"
"lib\generated\app_localizations_fr.dart","350","'est purement une co簿ncidence.'"
"lib\generated\app_localizations_fr.dart","362","'abord modifier votre profil pour compl矇ter vos informations !'"
"lib\generated\app_localizations_fr.dart","384","'Donn矇es du personnage introuvables'"
"lib\generated\app_localizations_fr.dart","388","'?chec du chargement des d矇tails du personnage : $errorDetails'"
"lib\generated\app_localizations_fr.dart","398","'?l癡ves plus 璽g矇s/plus jeunes'"
"lib\generated\app_localizations_fr.dart","404","'Coll癡gues de travail'"
"lib\generated\app_localizations_fr.dart","426","'Une nouvelle Lettre du Temps est arriv矇e ! Allez consulter le Parchemin maintenant !'"
"lib\generated\app_localizations_fr.dart","429","'R矇ponse du Service Client'"
"lib\generated\app_localizations_fr.dart","432","'Annonce Syst癡me'"
"lib\generated\app_localizations_fr.dart","445","'Politique de Confidentialit矇 de Lianlian Shiguang'"
"lib\generated\app_localizations_fr.dart","448","'Derni癡re mise ? jour : 10 avril 2026'"
"lib\generated\app_localizations_fr.dart","452","'Politique de Confidentialit矇 de \""Lianlian Shiguang\""\nDerni癡re mise ? jour : 10 avril 2026\n\nBienvenue sur \""Lianlian Shiguang\"" (ci-apr癡s \""le Service\""). Nous accordons une grande importance ? votre vie priv矇e. Cette politique d矇taille la collecte et l\'"
"lib\generated\app_localizations_fr.dart","452","'矇quipe de d矇veloppement.\n\nInteraction : Nous stockons vos dialogues avec l\'"
"lib\generated\app_localizations_fr.dart","452","'IA, gestion des transactions (points) et protection contre les cyberattaques.\n\n3. Partenaires :\nGoogle Cloud / Firebase, OpenRouter, xAI, Meta. Nous ne vendons pas vos dialogues ? des annonceurs.\n\n4. Suppression :\nDonn矇es stock矇es sur le cloud. Demande de suppression d矇finitive de compte possible ? tout moment.'"
"lib\generated\app_localizations_fr.dart","458","'Derni癡re mise ? jour : 10 avril 2026'"
"lib\generated\app_localizations_fr.dart","462","'Utilisation de \""Lianlian Shiguang\""\nDerni癡re mise ? jour : 10 avril 2026\n\nL\'"
"lib\generated\app_localizations_fr.dart","462","'acceptation des termes suivants :\n\n1. Nature du Service :\nR矇ponses g矇n矇r矇es par IA. Les propos ne refl癡tent pas l\'"
"lib\generated\app_localizations_fr.dart","462","'矇quipe. Les ressources tierces (Google, Apple) sont utilis矇es sous licence.\n\n5. R矇siliation :\nSuspension de compte possible en cas de violation des r癡gles.'"
"lib\generated\app_localizations_fr.dart","475","'avez encore rencontr矇 aucun personnage !'"
"lib\generated\app_localizations_fr.dart","484","'D矇bloquer'"
"lib\generated\app_localizations_fr.dart","494","'Apr癡s le blocage, vous ne recevrez plus de messages de $charName.'"
"lib\generated\app_localizations_fr.dart","498","'R矇fl矇chir encore'"
"lib\generated\app_localizations_fr.dart","505","'infos d矇taill矇es pour ce personnage...'"
"lib\generated\app_localizations_fr.dart","508","'Bo簾te aux lettres priv矇e'"
"lib\generated\app_localizations_fr.dart","514","'?chec du chargement, r矇essayez plus tard'"
"lib\generated\app_localizations_fr.dart","517","'La bo簾te aux lettres est vide~'"
"lib\generated\app_localizations_fr.dart","520","'Notification syst癡me'"
"lib\generated\app_localizations_fr.dart","526","'Contenus aim矇s'"
"lib\generated\app_localizations_fr.dart","535","'avez encore aim矇 aucun post !'"
"lib\generated\app_localizations_fr.dart","544","'Bleu Oc矇an'"
"lib\generated\app_localizations_fr.dart","547","'Orange Cr矇puscule'"
"lib\generated\app_localizations_fr.dart","550","'For礙t Menthe'"
"lib\generated\app_localizations_fr.dart","559","'Couleur personnalis矇e'"
"lib\generated\app_localizations_fr.dart","562","'Cr矇ez votre propre ambiance'"
"lib\generated\app_localizations_hi.dart","12","'鄐詮?鄐凶鄐?鄍元'"
"lib\generated\app_localizations_hi.dart","30","'鄐?鄍?鄐擒中 鄐什鄐賴中鄍什'"
"lib\generated\app_localizations_hi.dart","34","'鄐桌凶鄐戈?鄐?鄐詮?鄐? 鄐耜?鄐?鄐什鄐戈? 鄐詮亢鄐?鄐? 鄐戈?鄐啤?鄐凶 鄐嫩?鄐? $error'"
"lib\generated\app_localizations_hi.dart","41","'鄐?鄐嗣亢鄐賴?鄐擒?'"
"lib\generated\app_localizations_hi.dart","47","'鄐嗣什鄐擒什鄐戈?'"
"lib\generated\app_localizations_hi.dart","56","'鄐抉尹鄍 鄐芹什鄐賴今鄐擒什'"
"lib\generated\app_localizations_hi.dart","62","'鄐之鄐賴?鄐擒什鄐菽冗鄐舟?'"
"lib\generated\app_localizations_hi.dart","65","'鄐中鄐?鄐詮?鄐舟?鄐嫩?'"
"lib\generated\app_localizations_hi.dart","68","'鄐嫩?鄍'"
"lib\generated\app_localizations_hi.dart","71","'鄐冗鄐冗'"
"lib\generated\app_localizations_hi.dart","74","'鄐冗鄐?'"
"lib\generated\app_localizations_hi.dart","92","'鄐徇?鄐耜什鄍?鄍'"
"lib\generated\app_localizations_hi.dart","95","'鄐亢鄍什 鄐冗 鄐?鄐戈什'"
"lib\generated\app_localizations_hi.dart","98","'鄐云鄐能?鄐?鄐啤?鄐戈冗 鄐兒允鄍鄐?鄐桌凶鄐耜冗'"
"lib\generated\app_localizations_hi.dart","102","'鄐今鄐?鄐﹤?鄐冗 鄐眇?鄐桌?鄐?鄐嫩?, 鄐?鄐芹仁鄐?鄐今鄐?鄐? 鄐徇凶鄐?鄐詮? 鄐?鄐兒?鄐奶'"
"lib\generated\app_localizations_hi.dart","108","'鄐什鄐賴中鄍什 鄐仆鄍互鄐?(鄐芹允鄐耜? 鄐戈元鄍今鄍鄐?鄐桌?鄐?鄐?鄐今鄐戈冗鄐?鄐嫩?)'"
"lib\generated\app_localizations_hi.dart","111","'鄐什鄐賴中鄍什 鄐冗 鄐兒冗鄐?*'"
"lib\generated\app_localizations_hi.dart","114","'鄐什鄐賴中鄍什 鄐冗 鄐菽凶鄐菽什鄐?'"
"lib\generated\app_localizations_hi.dart","117","'鄐仁鄍?'"
"lib\generated\app_localizations_hi.dart","120","'鄐芹?鄐嗣冗:*'"
"lib\generated\app_localizations_hi.dart","123","'鄐尹鄍亢鄐舟凶鄐?(MMDD)'"
"lib\generated\app_localizations_hi.dart","126","'鄐耜凶鄐? *'"
"lib\generated\app_localizations_hi.dart","138","'鄐尹鄍仁'"
"lib\generated\app_localizations_hi.dart","141","'鄐?鄐冗鄐?(cm)'"
"lib\generated\app_localizations_hi.dart","144","'鄐啤?鄐?鄐冗 鄐菽什鄍不鄐?'"
"lib\generated\app_localizations_hi.dart","150","'鄐尹鄍仁 鄐菽?鄐能?鄍中鄐賴中鄍今 鄐?鄐?..'"
"lib\generated\app_localizations_hi.dart","153","'鄐尹鄍仁'"
"lib\generated\app_localizations_hi.dart","157","'鄐芹元鄐丹鄍鄐舟冗 鄐?鄐?鄐?(鄐丹鄐擒允鄐啤不: 鄐詮?鄐?鄐啤?鄐眇?鄐啤? 鄐?鄐? 鄐眇凶鄐耜?鄐耜凶鄐能冗鄐? 鄐眇冗鄐啤凶鄐?鄐? 鄐舟凶鄐?'"
